shipment_id,decision_time,cohort,source,latest_temperature_c,measurement_age_minutes,arrival_delay_minutes,temperature_missing,temperature_count,temperature_mean_c,temperature_max_c,temperature_trend_c_per_hour,temperature_span_hours,label,label_cutoff
s-00216,2026-01-28 08:00:00+00:00,train,sensor-north,5.16,60.0,1.0,0,2,4.76,5.16,0.7999999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00215,2026-01-28 11:00:00+00:00,train,sensor-coast,4.636,60.0,0.0,0,1,4.636,4.636,,0.0,0,2026-02-15 08:00:00+00:00
s-00216,2026-01-28 11:00:00+00:00,train,sensor-north,4.448,120.0,35.0,0,1,4.448,4.448,,0.0,0,2026-02-15 08:00:00+00:00
s-00217,2026-01-28 11:00:00+00:00,train,sensor-central,3.776,60.0,2.0,0,2,3.2605,3.776,1.0309999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00216,2026-01-28 14:00:00+00:00,train,sensor-north,4.954,180.0,5.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00217,2026-01-28 14:00:00+00:00,train,sensor-central,4.196,60.0,5.0,0,2,3.8339999999999996,4.196,0.7239999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00218,2026-01-28 14:00:00+00:00,train,sensor-coast,4.006,0.0,0.0,0,3,4.321,5.065,0.05700000000000016,2.0,0,2026-02-15 08:00:00+00:00
s-00217,2026-01-28 17:00:00+00:00,train,sensor-central,5.264,60.0,0.0,0,2,5.1899999999999995,5.264,0.14800000000000058,1.0,0,2026-02-15 08:00:00+00:00
s-00218,2026-01-28 17:00:00+00:00,train,sensor-coast,4.802,60.0,1.0,0,2,4.311999999999999,4.802,0.9799999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00219,2026-01-28 17:00:00+00:00,train,sensor-north,4.515,120.0,0.0,0,1,4.515,4.515,,0.0,0,2026-02-15 08:00:00+00:00
s-00218,2026-01-28 20:00:00+00:00,train,sensor-coast,4.743,60.0,0.0,0,2,5.242,5.741,-0.9979999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00219,2026-01-28 20:00:00+00:00,train,sensor-north,5.307,60.0,1.0,0,2,5.376,5.445,-0.1379999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00220,2026-01-28 20:00:00+00:00,train,sensor-central,4.933,60.0,35.0,0,2,4.2955,4.933,1.275,1.0,0,2026-02-15 08:00:00+00:00
s-00219,2026-01-28 23:00:00+00:00,train,sensor-north,4.327,60.0,0.0,0,1,4.327,4.327,,0.0,0,2026-02-15 08:00:00+00:00
s-00220,2026-01-28 23:00:00+00:00,train,sensor-central,5.212,60.0,35.0,0,2,4.7095,5.212,1.005,1.0,0,2026-02-15 08:00:00+00:00
s-00221,2026-01-28 23:00:00+00:00,train,sensor-coast,5.097,120.0,2.0,0,1,5.097,5.097,,0.0,0,2026-02-15 08:00:00+00:00
s-00220,2026-01-29 02:00:00+00:00,train,sensor-central,4.391,0.0,0.0,0,3,4.6466666666666665,5.534,0.18800000000000017,2.0,0,2026-02-15 08:00:00+00:00
s-00221,2026-01-29 02:00:00+00:00,train,sensor-coast,6.188,0.0,0.0,0,3,5.434,6.188,0.8699999999999997,2.0,0,2026-02-15 08:00:00+00:00
s-00222,2026-01-29 02:00:00+00:00,train,sensor-north,4.462,0.0,0.0,0,3,4.1066666666666665,4.462,0.21550000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00221,2026-01-29 05:00:00+00:00,train,sensor-coast,8.211,60.0,5.0,0,2,7.5985,8.211,1.2250000000000005,1.0,1,2026-02-15 08:00:00+00:00
s-00222,2026-01-29 05:00:00+00:00,train,sensor-north,5.892,60.0,5.0,0,2,5.5735,5.892,0.6370000000000005,1.0,1,2026-02-15 08:00:00+00:00
s-00223,2026-01-29 05:00:00+00:00,train,sensor-central,4.103,0.0,0.0,0,2,4.2255,4.348,-0.12250000000000005,2.0,0,2026-02-15 08:00:00+00:00
s-00222,2026-01-29 08:00:00+00:00,train,sensor-north,10.277,0.0,0.0,0,3,8.851333333333333,10.277,1.4189999999999996,2.0,1,2026-02-15 08:00:00+00:00
s-00223,2026-01-29 08:00:00+00:00,train,sensor-central,4.479,60.0,5.0,0,2,4.6815,4.884,-0.40500000000000025,1.0,0,2026-02-15 08:00:00+00:00
s-00224,2026-01-29 08:00:00+00:00,train,sensor-coast,4.464,0.0,0.0,0,3,4.261333333333333,4.598,-0.06699999999999973,2.0,0,2026-02-15 08:00:00+00:00
s-00223,2026-01-29 11:00:00+00:00,train,sensor-central,5.022,60.0,0.0,0,1,5.022,5.022,,0.0,0,2026-02-15 08:00:00+00:00
s-00224,2026-01-29 11:00:00+00:00,train,sensor-coast,5.269,60.0,0.0,0,2,5.3475,5.426,-0.15700000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00225,2026-01-29 11:00:00+00:00,train,sensor-north,4.595,0.0,0.0,0,3,4.391333333333334,4.595,0.2609999999999997,2.0,0,2026-02-15 08:00:00+00:00
s-00224,2026-01-29 14:00:00+00:00,train,sensor-coast,9.264,60.0,2.0,0,2,8.370999999999999,9.264,1.7859999999999996,1.0,1,2026-02-15 08:00:00+00:00
s-00225,2026-01-29 14:00:00+00:00,train,sensor-north,4.35,60.0,5.0,0,2,4.452999999999999,4.556,-0.2060000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00226,2026-01-29 14:00:00+00:00,train,sensor-central,4.086,60.0,35.0,0,2,4.968,5.85,-1.7639999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00225,2026-01-29 17:00:00+00:00,train,sensor-north,4.078,60.0,1.0,0,2,4.788,5.498,-1.42,1.0,0,2026-02-15 08:00:00+00:00
s-00226,2026-01-29 17:00:00+00:00,train,sensor-central,3.564,180.0,180.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00227,2026-01-29 17:00:00+00:00,train,sensor-coast,4.88,60.0,2.0,0,2,4.7219999999999995,4.88,0.31599999999999984,1.0,0,2026-02-15 08:00:00+00:00
s-00226,2026-01-29 20:00:00+00:00,train,sensor-central,4.793,60.0,2.0,0,2,5.580500000000001,6.368,-1.5750000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00227,2026-01-29 20:00:00+00:00,train,sensor-coast,3.873,120.0,0.0,0,1,3.873,3.873,,0.0,0,2026-02-15 08:00:00+00:00
s-00228,2026-01-29 20:00:00+00:00,train,sensor-north,3.65,120.0,35.0,0,1,3.65,3.65,,0.0,0,2026-02-15 08:00:00+00:00
s-00227,2026-01-29 23:00:00+00:00,train,sensor-coast,9.509,0.0,0.0,0,3,8.281666666666666,9.509,1.3505000000000003,2.0,1,2026-02-15 08:00:00+00:00
s-00228,2026-01-29 23:00:00+00:00,train,sensor-north,5.086,120.0,5.0,0,1,5.086,5.086,,0.0,0,2026-02-15 08:00:00+00:00
s-00229,2026-01-29 23:00:00+00:00,train,sensor-central,3.513,60.0,1.0,0,2,3.4204999999999997,3.513,0.18500000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00228,2026-01-30 02:00:00+00:00,train,sensor-north,5.438,120.0,0.0,0,1,5.438,5.438,,0.0,0,2026-02-15 08:00:00+00:00
s-00229,2026-01-30 02:00:00+00:00,train,sensor-central,4.702,60.0,2.0,0,2,4.8635,5.025,-0.3230000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00230,2026-01-30 02:00:00+00:00,train,sensor-coast,4.328,120.0,1.0,0,1,4.328,4.328,,0.0,0,2026-02-15 08:00:00+00:00
s-00229,2026-01-30 05:00:00+00:00,train,sensor-central,5.055,60.0,0.0,0,2,4.6935,5.055,0.7229999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00230,2026-01-30 05:00:00+00:00,train,sensor-coast,4.09,60.0,1.0,0,2,4.2865,4.483,-0.3929999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00231,2026-01-30 05:00:00+00:00,train,sensor-north,3.599,120.0,1.0,0,1,3.599,3.599,,0.0,0,2026-02-15 08:00:00+00:00
s-00230,2026-01-30 08:00:00+00:00,train,sensor-coast,4.973,60.0,35.0,0,2,5.0005,5.028,-0.054999999999999716,1.0,0,2026-02-15 08:00:00+00:00
s-00231,2026-01-30 08:00:00+00:00,train,sensor-north,5.24,60.0,2.0,0,2,5.428,5.616,-0.37599999999999945,1.0,0,2026-02-15 08:00:00+00:00
s-00232,2026-01-30 08:00:00+00:00,train,sensor-central,4.638,0.0,0.0,0,3,4.329,4.638,0.14549999999999974,2.0,0,2026-02-15 08:00:00+00:00
s-00231,2026-01-30 11:00:00+00:00,train,sensor-north,4.73,60.0,35.0,0,2,4.4995,4.73,0.4610000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00232,2026-01-30 11:00:00+00:00,train,sensor-central,4.541,0.0,0.0,0,3,4.538666666666667,4.859,0.1625000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00233,2026-01-30 11:00:00+00:00,train,sensor-coast,4.264,60.0,1.0,0,2,4.405,4.546,-0.28200000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00232,2026-01-30 14:00:00+00:00,train,sensor-central,4.453,120.0,0.0,0,1,4.453,4.453,,0.0,0,2026-02-15 08:00:00+00:00
s-00233,2026-01-30 14:00:00+00:00,train,sensor-coast,5.17,0.0,0.0,0,3,5.082333333333334,5.17,0.008500000000000174,2.0,0,2026-02-15 08:00:00+00:00
s-00234,2026-01-30 14:00:00+00:00,train,sensor-north,4.349,60.0,35.0,0,2,4.101,4.349,0.496,1.0,0,2026-02-15 08:00:00+00:00
s-00233,2026-01-30 17:00:00+00:00,train,sensor-coast,5.005,60.0,35.0,0,2,4.9885,5.005,0.032999999999999474,1.0,0,2026-02-15 08:00:00+00:00
s-00234,2026-01-30 17:00:00+00:00,train,sensor-north,4.852,60.0,5.0,0,2,4.3345,4.852,1.0350000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00235,2026-01-30 17:00:00+00:00,train,sensor-central,4.44,60.0,2.0,0,2,4.4205000000000005,4.44,0.03900000000000059,1.0,0,2026-02-15 08:00:00+00:00
s-00234,2026-01-30 20:00:00+00:00,train,sensor-north,8.899,60.0,1.0,0,2,8.022499999999999,8.899,1.7529999999999992,1.0,1,2026-02-15 08:00:00+00:00
s-00235,2026-01-30 20:00:00+00:00,train,sensor-central,3.8,180.0,5.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00236,2026-01-30 20:00:00+00:00,train,sensor-coast,4.634,60.0,35.0,0,2,4.468500000000001,4.634,0.3310000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00235,2026-01-30 23:00:00+00:00,train,sensor-central,7.573,60.0,2.0,0,2,8.1815,8.79,-1.2169999999999987,1.0,1,2026-02-15 08:00:00+00:00
s-00236,2026-01-30 23:00:00+00:00,train,sensor-coast,5.82,120.0,5.0,0,1,5.82,5.82,,0.0,0,2026-02-15 08:00:00+00:00
s-00237,2026-01-30 23:00:00+00:00,train,sensor-north,4.031,60.0,5.0,0,2,3.9505,4.031,0.1609999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00236,2026-01-31 02:00:00+00:00,train,sensor-coast,4.486,60.0,0.0,0,2,4.436,4.486,0.09999999999999964,1.0,0,2026-02-15 08:00:00+00:00
s-00237,2026-01-31 02:00:00+00:00,train,sensor-north,4.202,0.0,0.0,0,2,4.327999999999999,4.454,-0.1259999999999999,2.0,0,2026-02-15 08:00:00+00:00
s-00238,2026-01-31 02:00:00+00:00,train,sensor-central,4.426,60.0,1.0,0,2,4.2364999999999995,4.426,0.37900000000000045,1.0,0,2026-02-15 08:00:00+00:00
s-00237,2026-01-31 05:00:00+00:00,train,sensor-north,4.953,60.0,35.0,0,1,4.953,4.953,,0.0,0,2026-02-15 08:00:00+00:00
s-00238,2026-01-31 05:00:00+00:00,train,sensor-central,6.03,60.0,2.0,0,1,6.03,6.03,,0.0,0,2026-02-15 08:00:00+00:00
s-00239,2026-01-31 05:00:00+00:00,train,sensor-coast,5.138,60.0,2.0,0,1,5.138,5.138,,0.0,0,2026-02-15 08:00:00+00:00
s-00238,2026-01-31 08:00:00+00:00,train,sensor-central,7.777,60.0,1.0,0,2,7.65,7.777,0.25400000000000045,1.0,1,2026-02-15 08:00:00+00:00
s-00239,2026-01-31 08:00:00+00:00,train,sensor-coast,4.732,60.0,2.0,0,1,4.732,4.732,,0.0,0,2026-02-15 08:00:00+00:00
s-00240,2026-01-31 08:00:00+00:00,train,sensor-north,4.735,0.0,0.0,0,3,4.520666666666667,5.424,0.6660000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00239,2026-01-31 11:00:00+00:00,train,sensor-coast,8.773,60.0,35.0,0,2,8.1735,8.773,1.1989999999999998,1.0,1,2026-02-15 08:00:00+00:00
s-00240,2026-01-31 11:00:00+00:00,train,sensor-north,4.735,0.0,0.0,0,3,4.555666666666666,5.06,0.4315000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00241,2026-01-31 11:00:00+00:00,train,sensor-central,4.764,60.0,35.0,0,2,4.0955,4.764,1.3370000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00240,2026-01-31 14:00:00+00:00,train,sensor-north,5.008,120.0,5.0,0,1,5.008,5.008,,0.0,0,2026-02-15 08:00:00+00:00
s-00241,2026-01-31 14:00:00+00:00,train,sensor-central,4.846,0.0,0.0,0,3,4.464666666666667,4.846,0.2044999999999999,2.0,0,2026-02-15 08:00:00+00:00
s-00242,2026-01-31 14:00:00+00:00,train,sensor-coast,5.145,60.0,35.0,0,2,4.6765,5.145,0.9369999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00241,2026-01-31 17:00:00+00:00,train,sensor-central,5.038,60.0,5.0,0,2,4.9385,5.038,0.19899999999999984,1.0,0,2026-02-15 08:00:00+00:00
s-00242,2026-01-31 17:00:00+00:00,train,sensor-coast,5.706,60.0,2.0,0,2,4.982,5.706,1.4480000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00243,2026-01-31 17:00:00+00:00,train,sensor-north,4.22,0.0,0.0,0,2,4.2010000000000005,4.22,0.018999999999999684,2.0,0,2026-02-15 08:00:00+00:00
s-00242,2026-01-31 20:00:00+00:00,train,sensor-coast,8.657,60.0,5.0,0,2,8.27,8.657,0.774,1.0,1,2026-02-15 08:00:00+00:00
s-00243,2026-01-31 20:00:00+00:00,train,sensor-north,3.801,60.0,2.0,0,2,3.726,3.801,0.15000000000000036,1.0,0,2026-02-15 08:00:00+00:00
s-00244,2026-01-31 20:00:00+00:00,train,sensor-central,4.632,60.0,2.0,0,2,4.4135,4.632,0.4369999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00243,2026-01-31 23:00:00+00:00,train,sensor-north,5.271,60.0,5.0,0,2,4.872999999999999,5.271,0.7960000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00244,2026-01-31 23:00:00+00:00,train,sensor-central,5.249,60.0,0.0,0,2,4.88,5.249,0.7379999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00245,2026-01-31 23:00:00+00:00,train,sensor-coast,4.512,60.0,2.0,0,2,3.7775,4.512,1.4689999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00244,2026-02-01 02:00:00+00:00,train,sensor-central,3.556,60.0,0.0,0,1,3.556,3.556,,0.0,0,2026-02-15 08:00:00+00:00
s-00245,2026-02-01 02:00:00+00:00,train,sensor-coast,5.849,0.0,0.0,0,3,5.059666666666667,5.849,0.8570000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00246,2026-02-01 02:00:00+00:00,train,sensor-north,4.719,60.0,2.0,0,2,4.6205,4.719,0.19700000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00245,2026-02-01 05:00:00+00:00,train,sensor-coast,8.032,60.0,35.0,0,1,8.032,8.032,,0.0,1,2026-02-15 08:00:00+00:00
s-00246,2026-02-01 05:00:00+00:00,train,sensor-north,4.37,60.0,35.0,0,2,4.585,4.8,-0.4299999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00247,2026-02-01 05:00:00+00:00,train,sensor-central,3.454,0.0,0.0,0,3,3.9426666666666668,4.213,-0.3534999999999997,2.0,0,2026-02-15 08:00:00+00:00
s-00246,2026-02-01 08:00:00+00:00,train,sensor-north,4.815,60.0,0.0,0,2,4.4515,4.815,0.7270000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00247,2026-02-01 08:00:00+00:00,train,sensor-central,3.87,60.0,1.0,0,2,4.3505,4.831,-0.9610000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00248,2026-02-01 08:00:00+00:00,train,sensor-coast,3.68,60.0,5.0,0,2,3.848,4.016,-0.33599999999999985,1.0,0,2026-02-15 08:00:00+00:00
s-00247,2026-02-01 11:00:00+00:00,train,sensor-central,4.387,60.0,0.0,0,2,4.9239999999999995,5.461,-1.0740000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00248,2026-02-01 11:00:00+00:00,train,sensor-coast,5.112,60.0,2.0,0,2,4.2620000000000005,5.112,1.7000000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00249,2026-02-01 11:00:00+00:00,train,sensor-north,3.76,60.0,2.0,0,2,4.602,5.444,-1.6840000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00248,2026-02-01 14:00:00+00:00,train,sensor-coast,4.987,0.0,0.0,0,2,4.432,4.987,1.1100000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00249,2026-02-01 14:00:00+00:00,train,sensor-north,4.878,60.0,1.0,0,2,4.8255,4.878,0.10500000000000043,1.0,0,2026-02-15 08:00:00+00:00
s-00250,2026-02-01 14:00:00+00:00,train,sensor-central,4.025,60.0,1.0,0,2,3.9530000000000003,4.025,0.14400000000000057,1.0,0,2026-02-15 08:00:00+00:00
s-00249,2026-02-01 17:00:00+00:00,train,sensor-north,4.705,60.0,1.0,0,2,4.5625,4.705,0.28500000000000014,1.0,0,2026-02-15 08:00:00+00:00
s-00250,2026-02-01 17:00:00+00:00,train,sensor-central,4.748,60.0,5.0,0,2,4.6955,4.748,0.10500000000000043,1.0,0,2026-02-15 08:00:00+00:00
s-00251,2026-02-01 17:00:00+00:00,train,sensor-coast,4.869,60.0,2.0,0,2,4.4245,4.869,0.8889999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00250,2026-02-01 20:00:00+00:00,train,sensor-central,4.701,60.0,5.0,0,1,4.701,4.701,,0.0,0,2026-02-15 08:00:00+00:00
s-00251,2026-02-01 20:00:00+00:00,train,sensor-coast,5.089,120.0,1.0,0,1,5.089,5.089,,0.0,0,2026-02-15 08:00:00+00:00
s-00252,2026-02-01 20:00:00+00:00,train,sensor-north,4.312,60.0,1.0,0,2,4.375,4.438,-0.12599999999999945,1.0,0,2026-02-15 08:00:00+00:00
s-00251,2026-02-01 23:00:00+00:00,train,sensor-coast,8.478,60.0,2.0,0,2,7.5009999999999994,8.478,1.9539999999999997,1.0,1,2026-02-15 08:00:00+00:00
s-00252,2026-02-01 23:00:00+00:00,train,sensor-north,5.465,60.0,2.0,0,2,4.766,5.465,1.3979999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00253,2026-02-01 23:00:00+00:00,train,sensor-central,4.752,60.0,0.0,0,2,4.683,4.752,0.1379999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00252,2026-02-02 02:00:00+00:00,train,sensor-north,6.155,60.0,0.0,0,2,5.308,6.155,1.694,1.0,0,2026-02-15 08:00:00+00:00
s-00253,2026-02-02 02:00:00+00:00,train,sensor-central,4.315,120.0,0.0,0,1,4.315,4.315,,0.0,0,2026-02-15 08:00:00+00:00
s-00254,2026-02-02 02:00:00+00:00,train,sensor-coast,4.264,60.0,1.0,0,2,4.7235,5.183,-0.9189999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00253,2026-02-02 05:00:00+00:00,train,sensor-central,4.282,60.0,2.0,0,2,4.441,4.6,-0.3179999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00254,2026-02-02 05:00:00+00:00,train,sensor-coast,4.177,120.0,2.0,0,1,4.177,4.177,,0.0,0,2026-02-15 08:00:00+00:00
s-00255,2026-02-02 05:00:00+00:00,train,sensor-north,4.583,0.0,0.0,0,3,4.559666666666667,5.136,0.3115000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00254,2026-02-02 08:00:00+00:00,train,sensor-coast,4.341,60.0,35.0,0,2,4.73,5.119,-0.7779999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00255,2026-02-02 08:00:00+00:00,train,sensor-north,4.545,60.0,2.0,0,2,4.5280000000000005,4.545,0.03399999999999981,1.0,0,2026-02-15 08:00:00+00:00
s-00256,2026-02-02 08:00:00+00:00,train,sensor-central,5.437,0.0,0.0,0,2,5.1615,5.437,0.5510000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00255,2026-02-02 11:00:00+00:00,train,sensor-north,5.377,0.0,0.0,0,3,5.028666666666667,5.377,0.017999999999999794,2.0,0,2026-02-15 08:00:00+00:00
s-00256,2026-02-02 11:00:00+00:00,train,sensor-central,4.982,60.0,1.0,0,2,4.7085,4.982,0.5470000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00257,2026-02-02 11:00:00+00:00,train,sensor-coast,4.234,60.0,5.0,0,2,4.7395,5.245,-1.0110000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00256,2026-02-02 14:00:00+00:00,train,sensor-central,5.125,60.0,1.0,0,2,4.8115000000000006,5.125,0.6269999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00257,2026-02-02 14:00:00+00:00,train,sensor-coast,4.566,0.0,0.0,0,3,3.9443333333333332,4.566,0.1755,2.0,0,2026-02-15 08:00:00+00:00
s-00258,2026-02-02 14:00:00+00:00,train,sensor-north,4.915,60.0,0.0,0,1,4.915,4.915,,0.0,0,2026-02-15 08:00:00+00:00
s-00257,2026-02-02 17:00:00+00:00,train,sensor-coast,4.413,60.0,1.0,0,2,4.397,4.413,0.03200000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00258,2026-02-02 17:00:00+00:00,train,sensor-north,4.658,60.0,1.0,0,2,4.625,4.658,0.06600000000000072,1.0,0,2026-02-15 08:00:00+00:00
s-00259,2026-02-02 17:00:00+00:00,train,sensor-central,3.64,60.0,2.0,0,1,3.64,3.64,,0.0,0,2026-02-15 08:00:00+00:00
s-00258,2026-02-02 20:00:00+00:00,train,sensor-north,4.5,60.0,2.0,0,2,4.3025,4.5,0.3949999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00259,2026-02-02 20:00:00+00:00,train,sensor-central,4.083,120.0,35.0,0,1,4.083,4.083,,0.0,0,2026-02-15 08:00:00+00:00
s-00260,2026-02-02 20:00:00+00:00,train,sensor-coast,4.984,120.0,5.0,0,1,4.984,4.984,,0.0,0,2026-02-15 08:00:00+00:00
s-00259,2026-02-02 23:00:00+00:00,train,sensor-central,5.451,60.0,2.0,0,2,4.5385,5.451,1.8249999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00260,2026-02-02 23:00:00+00:00,train,sensor-coast,5.075,60.0,2.0,0,2,4.8975,5.075,0.3550000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00261,2026-02-02 23:00:00+00:00,train,sensor-north,3.216,60.0,1.0,0,2,3.613,4.01,-0.7939999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00260,2026-02-03 02:00:00+00:00,train,sensor-coast,5.695,60.0,35.0,0,2,5.8035,5.912,-0.21699999999999964,1.0,0,2026-02-15 08:00:00+00:00
s-00261,2026-02-03 02:00:00+00:00,train,sensor-north,3.973,60.0,2.0,0,1,3.973,3.973,,0.0,0,2026-02-15 08:00:00+00:00
s-00262,2026-02-03 02:00:00+00:00,train,sensor-central,5.295,0.0,0.0,0,1,5.295,5.295,,0.0,0,2026-02-15 08:00:00+00:00
s-00261,2026-02-03 05:00:00+00:00,train,sensor-north,5.069,60.0,35.0,0,1,5.069,5.069,,0.0,0,2026-02-15 08:00:00+00:00
s-00262,2026-02-03 05:00:00+00:00,train,sensor-central,4.7,60.0,35.0,0,1,4.7,4.7,,0.0,0,2026-02-15 08:00:00+00:00
s-00263,2026-02-03 05:00:00+00:00,train,sensor-coast,3.593,60.0,35.0,0,2,3.636,3.679,-0.08599999999999985,1.0,0,2026-02-15 08:00:00+00:00
s-00262,2026-02-03 08:00:00+00:00,train,sensor-central,8.947,0.0,0.0,0,3,7.804666666666666,8.947,1.1559999999999997,2.0,1,2026-02-15 08:00:00+00:00
s-00263,2026-02-03 08:00:00+00:00,train,sensor-coast,4.897,60.0,1.0,0,2,4.4835,4.897,0.827,1.0,0,2026-02-15 08:00:00+00:00
s-00264,2026-02-03 08:00:00+00:00,train,sensor-north,5.122,60.0,1.0,0,2,4.8965,5.122,0.4509999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00263,2026-02-03 11:00:00+00:00,train,sensor-coast,4.631,60.0,1.0,0,2,4.9335,5.236,-0.6049999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00264,2026-02-03 11:00:00+00:00,train,sensor-north,4.697,0.0,0.0,0,2,4.3415,4.697,0.7109999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00265,2026-02-03 11:00:00+00:00,train,sensor-central,5.138,60.0,2.0,0,2,5.0225,5.138,0.23099999999999987,1.0,0,2026-02-15 08:00:00+00:00
s-00264,2026-02-03 14:00:00+00:00,train,sensor-north,4.521,60.0,0.0,0,1,4.521,4.521,,0.0,0,2026-02-15 08:00:00+00:00
s-00265,2026-02-03 14:00:00+00:00,train,sensor-central,5.159,60.0,1.0,0,2,4.66,5.159,0.9980000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00266,2026-02-03 14:00:00+00:00,train,sensor-coast,4.59,0.0,0.0,0,2,4.464,4.59,0.2519999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00265,2026-02-03 17:00:00+00:00,train,sensor-central,5.624,60.0,1.0,0,2,5.036,5.624,1.1759999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00266,2026-02-03 17:00:00+00:00,train,sensor-coast,6.237,60.0,0.0,0,2,5.5489999999999995,6.237,1.3760000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00267,2026-02-03 17:00:00+00:00,train,sensor-north,4.967,120.0,5.0,0,1,4.967,4.967,,0.0,0,2026-02-15 08:00:00+00:00
s-00266,2026-02-03 20:00:00+00:00,train,sensor-coast,8.753,60.0,0.0,0,2,7.837,8.753,1.8319999999999999,1.0,1,2026-02-15 08:00:00+00:00
s-00267,2026-02-03 20:00:00+00:00,train,sensor-north,3.828,120.0,5.0,0,1,3.828,3.828,,0.0,0,2026-02-15 08:00:00+00:00
s-00268,2026-02-03 20:00:00+00:00,train,sensor-central,5.021,0.0,0.0,0,3,4.49,5.021,0.3835000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00267,2026-02-03 23:00:00+00:00,train,sensor-north,5.409,60.0,2.0,0,2,5.0435,5.409,0.7309999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00268,2026-02-03 23:00:00+00:00,train,sensor-central,5.113,60.0,2.0,0,2,4.7655,5.113,0.6950000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00269,2026-02-03 23:00:00+00:00,train,sensor-coast,5.082,60.0,1.0,0,2,4.4094999999999995,5.082,1.3449999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00268,2026-02-04 02:00:00+00:00,train,sensor-central,7.221,60.0,2.0,0,2,7.657,8.093,-0.8719999999999999,1.0,1,2026-02-15 08:00:00+00:00
s-00269,2026-02-04 02:00:00+00:00,train,sensor-coast,4.698,0.0,0.0,0,2,4.4455,4.698,0.2525000000000004,2.0,0,2026-02-15 08:00:00+00:00
