file_row,device_time,event_id,kind,payload,received_at,revision,shipment_id,source,value,payload.firmware,payload.correction,device_time_utc,received_at_utc
113,2026-01-02T01:00:00Z,s-00008-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T01:02:00Z,1,s-00008,sensor-coast,4.583,4.8.1,,2026-01-02 01:00:00+00:00,2026-01-02 01:02:00+00:00
114,2026-01-02T01:00:00Z,s-00004-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T01:05:00Z,1,s-00004,sensor-central,4.842,4.8.1,,2026-01-02 01:00:00+00:00,2026-01-02 01:05:00+00:00
115,2026-01-02T01:00:00Z,s-00006-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T01:05:00Z,1,s-00006,sensor-north,5.176,4.8.1,,2026-01-02 01:00:00+00:00,2026-01-02 01:05:00+00:00
116,2026-01-02T01:00:00Z,s-00005-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T01:35:00Z,1,s-00005,sensor-coast,4.45,4.7.9,,2026-01-02 01:00:00+00:00,2026-01-02 01:35:00+00:00
117,2026-01-01T23:00:00Z,s-00004-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:00:00Z,1,s-00004,sensor-central,4.176,4.8.1,,2026-01-01 23:00:00+00:00,2026-01-02 02:00:00+00:00
118,2026-01-01T23:00:00Z,s-00004-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:00:00Z,1,s-00004,sensor-central,4.176,4.8.1,,2026-01-01 23:00:00+00:00,2026-01-02 02:00:00+00:00
119,2026-01-01T23:00:00Z,s-00005-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T02:00:00Z,1,s-00005,sensor-coast,4.01,4.7.9,,2026-01-01 23:00:00+00:00,2026-01-02 02:00:00+00:00
120,2026-01-01T23:00:00Z,s-00007-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:00:00Z,1,s-00007,sensor-central,4.597,4.8.1,,2026-01-01 23:00:00+00:00,2026-01-02 02:00:00+00:00
121,2026-01-02T02:00:00Z,s-00007-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:00:00Z,1,s-00007,sensor-central,4.66,4.8.1,,2026-01-02 02:00:00+00:00,2026-01-02 02:00:00+00:00
122,2026-01-02T02:00:00Z,s-00008-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:02:00Z,1,s-00008,sensor-coast,3.276,4.8.1,,2026-01-02 02:00:00+00:00,2026-01-02 02:02:00+00:00
123,2026-01-02T02:00:00Z,s-00004-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T02:05:00Z,1,s-00004,sensor-central,4.94,4.8.1,,2026-01-02 02:00:00+00:00,2026-01-02 02:05:00+00:00
124,2026-01-02T03:00:00Z,s-00005-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T03:02:00Z,1,s-00005,sensor-coast,6.889,4.7.9,,2026-01-02 03:00:00+00:00,2026-01-02 03:02:00+00:00
125,2026-01-02T03:00:00Z,s-00006-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T03:00:00Z,1,s-00006,sensor-north,4.899,4.8.1,,2026-01-02 03:00:00+00:00,2026-01-02 03:00:00+00:00
126,2026-01-02T03:00:00Z,s-00009-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T03:01:00Z,1,s-00009,sensor-north,3.757,4.8.1,,2026-01-02 03:00:00+00:00,2026-01-02 03:01:00+00:00
127,2026-01-02T03:00:00Z,s-00004-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T03:00:00Z,1,s-00004,sensor-central,4.571,4.8.1,,2026-01-02 03:00:00+00:00,2026-01-02 03:00:00+00:00
128,2026-01-02T03:00:00Z,s-00007-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T03:02:00Z,1,s-00007,sensor-central,3.25,4.8.1,,2026-01-02 03:00:00+00:00,2026-01-02 03:02:00+00:00
129,2026-01-02T03:00:00Z,s-00008-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T03:05:00Z,1,s-00008,sensor-coast,4.049,4.8.1,,2026-01-02 03:00:00+00:00,2026-01-02 03:05:00+00:00
130,2026-01-02T04:00:00Z,s-00006-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T04:00:00Z,1,s-00006,sensor-north,4.867,4.8.1,,2026-01-02 04:00:00+00:00,2026-01-02 04:00:00+00:00
131,2026-01-02T04:00:00Z,s-00007-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T04:02:00Z,1,s-00007,sensor-central,4.532,4.8.1,,2026-01-02 04:00:00+00:00,2026-01-02 04:02:00+00:00
132,2026-01-02T04:00:00Z,s-00008-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T04:05:00Z,1,s-00008,sensor-coast,5.003,4.8.1,,2026-01-02 04:00:00+00:00,2026-01-02 04:05:00+00:00
133,2026-01-02T04:00:00Z,s-00008-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T04:05:00Z,1,s-00008,sensor-coast,5.003,4.8.1,,2026-01-02 04:00:00+00:00,2026-01-02 04:05:00+00:00
134,2026-01-02T04:00:00Z,s-00005-temp-13,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T04:35:00Z,1,s-00005,sensor-coast,8.436,4.7.9,,2026-01-02 04:00:00+00:00,2026-01-02 04:35:00+00:00
135,2026-01-02T04:00:00Z,s-00009-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T04:35:00Z,1,s-00009,sensor-north,3.508,4.8.1,,2026-01-02 04:00:00+00:00,2026-01-02 04:35:00+00:00
136,2026-01-02T02:00:00Z,s-00005-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T05:00:00Z,1,s-00005,sensor-coast,6.284,4.7.9,,2026-01-02 02:00:00+00:00,2026-01-02 05:00:00+00:00
137,2026-01-02T02:00:00Z,s-00005-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T05:00:00Z,1,s-00005,sensor-coast,6.284,4.7.9,,2026-01-02 02:00:00+00:00,2026-01-02 05:00:00+00:00
138,2026-01-02T02:00:00Z,s-00006-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:00:00Z,1,s-00006,sensor-north,5.299,4.8.1,,2026-01-02 02:00:00+00:00,2026-01-02 05:00:00+00:00
139,2026-01-02T05:00:00Z,s-00007-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:02:00Z,1,s-00007,sensor-central,5.201,4.8.1,,2026-01-02 05:00:00+00:00,2026-01-02 05:02:00+00:00
140,2026-01-02T05:00:00Z,s-00006-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:05:00Z,1,s-00006,sensor-north,6.347,4.8.1,,2026-01-02 05:00:00+00:00,2026-01-02 05:05:00+00:00
141,2026-01-02T05:00:00Z,s-00006-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:05:00Z,1,s-00006,sensor-north,6.347,4.8.1,,2026-01-02 05:00:00+00:00,2026-01-02 05:05:00+00:00
142,2026-01-02T05:00:00Z,s-00009-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:05:00Z,1,s-00009,sensor-north,3.047,4.8.1,,2026-01-02 05:00:00+00:00,2026-01-02 05:05:00+00:00
143,2026-01-02T05:00:00Z,s-00008-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T05:35:00Z,1,s-00008,sensor-coast,4.072,4.8.1,,2026-01-02 05:00:00+00:00,2026-01-02 05:35:00+00:00
144,2026-01-02T06:00:00Z,s-00007-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T06:01:00Z,1,s-00007,sensor-central,4.021,4.8.1,,2026-01-02 06:00:00+00:00,2026-01-02 06:01:00+00:00
145,2026-01-02T06:00:00Z,s-00010-temp-00,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T06:01:00Z,1,s-00010,sensor-central,4.038,4.7.9,,2026-01-02 06:00:00+00:00,2026-01-02 06:01:00+00:00
146,2026-01-02T06:00:00Z,s-00009-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T06:02:00Z,1,s-00009,sensor-north,3.485,4.8.1,,2026-01-02 06:00:00+00:00,2026-01-02 06:02:00+00:00
147,2026-01-02T06:00:00Z,s-00008-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T06:05:00Z,1,s-00008,sensor-coast,4.891,4.8.1,,2026-01-02 06:00:00+00:00,2026-01-02 06:05:00+00:00
148,2026-01-02T07:00:00Z,s-00007-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T07:01:00Z,1,s-00007,sensor-central,4.144,4.8.1,,2026-01-02 07:00:00+00:00,2026-01-02 07:01:00+00:00
149,2026-01-02T07:00:00Z,s-00010-temp-01,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T07:01:00Z,1,s-00010,sensor-central,3.989,4.7.9,,2026-01-02 07:00:00+00:00,2026-01-02 07:01:00+00:00
150,2026-01-02T07:00:00Z,s-00008-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T07:02:00Z,1,s-00008,sensor-coast,4.445,4.8.1,,2026-01-02 07:00:00+00:00,2026-01-02 07:02:00+00:00
151,2026-01-02T07:00:00Z,s-00009-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T07:05:00Z,1,s-00009,sensor-north,4.487,4.8.1,,2026-01-02 07:00:00+00:00,2026-01-02 07:05:00+00:00
152,2026-01-02T07:00:00Z,s-00009-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T07:05:00Z,1,s-00009,sensor-north,4.487,4.8.1,,2026-01-02 07:00:00+00:00,2026-01-02 07:05:00+00:00
153,2026-01-02T05:00:00Z,s-00005-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T08:00:00Z,1,s-00005,sensor-coast,8.093,4.7.9,,2026-01-02 05:00:00+00:00,2026-01-02 08:00:00+00:00
154,2026-01-02T08:00:00Z,s-00006-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T08:00:00Z,1,s-00006,sensor-north,9.806,4.8.1,,2026-01-02 08:00:00+00:00,2026-01-02 08:00:00+00:00
155,2026-01-02T08:00:00Z,s-00008-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T08:01:00Z,1,s-00008,sensor-coast,4.655,4.8.1,,2026-01-02 08:00:00+00:00,2026-01-02 08:01:00+00:00
156,2026-01-02T08:00:00Z,s-00010-temp-02,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T08:01:00Z,1,s-00010,sensor-central,4.156,4.7.9,,2026-01-02 08:00:00+00:00,2026-01-02 08:01:00+00:00
157,2026-01-02T00:00:00Z,s-00005-ticket,door_open,"{""firmware"":null}",2026-01-02T08:25:00Z,1,s-00005,ops-console,1.0,,,2026-01-02 00:00:00+00:00,2026-01-02 08:25:00+00:00
158,2026-01-02T08:00:00Z,s-00009-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T08:35:00Z,1,s-00009,sensor-north,4.166,4.8.1,,2026-01-02 08:00:00+00:00,2026-01-02 08:35:00+00:00
159,2026-01-02T06:00:00Z,s-00005-temp-15,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T09:00:00Z,1,s-00005,sensor-coast,10.004,4.7.9,,2026-01-02 06:00:00+00:00,2026-01-02 09:00:00+00:00
160,2026-01-02T06:00:00Z,s-00006-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:00:00Z,1,s-00006,sensor-north,6.302,4.8.1,,2026-01-02 06:00:00+00:00,2026-01-02 09:00:00+00:00
161,2026-01-02T09:00:00Z,s-00006-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:00:00Z,1,s-00006,sensor-north,10.013,4.8.1,,2026-01-02 09:00:00+00:00,2026-01-02 09:00:00+00:00
162,2026-01-02T09:00:00Z,s-00010-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T09:00:00Z,1,s-00010,sensor-central,3.775,4.7.9,,2026-01-02 09:00:00+00:00,2026-01-02 09:00:00+00:00
163,2026-01-02T09:00:00Z,s-00009-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:02:00Z,1,s-00009,sensor-north,4.183,4.8.1,,2026-01-02 09:00:00+00:00,2026-01-02 09:02:00+00:00
164,2026-01-02T09:00:00Z,s-00011-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:05:00Z,1,s-00011,sensor-coast,2.64,4.8.1,,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00
165,2026-01-02T10:00:00Z,s-00011-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T10:00:00Z,1,s-00011,sensor-coast,3.832,4.8.1,,2026-01-02 10:00:00+00:00,2026-01-02 10:00:00+00:00
166,2026-01-02T09:00:00Z,s-00008-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:35:00Z,1,s-00008,sensor-coast,4.613,4.8.1,,2026-01-02 09:00:00+00:00,2026-01-02 09:35:00+00:00
167,2026-01-02T07:00:00Z,s-00006-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T10:00:00Z,1,s-00006,sensor-north,8.099,4.8.1,,2026-01-02 07:00:00+00:00,2026-01-02 10:00:00+00:00
168,2026-01-02T09:00:00Z,s-00007-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T09:35:00Z,1,s-00007,sensor-central,4.752,4.8.1,,2026-01-02 09:00:00+00:00,2026-01-02 09:35:00+00:00
169,2026-01-02T10:00:00Z,s-00007-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T10:01:00Z,1,s-00007,sensor-central,4.353,4.8.1,,2026-01-02 10:00:00+00:00,2026-01-02 10:01:00+00:00
170,2026-01-02T10:00:00Z,s-00008-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T10:05:00Z,1,s-00008,sensor-coast,3.385,4.8.1,,2026-01-02 10:00:00+00:00,2026-01-02 10:05:00+00:00
171,2026-01-02T10:00:00Z,s-00010-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T10:35:00Z,1,s-00010,sensor-central,4.478,4.7.9,,2026-01-02 10:00:00+00:00,2026-01-02 10:35:00+00:00
172,2026-01-02T10:00:00Z,s-00010-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T10:35:00Z,1,s-00010,sensor-central,4.478,4.7.9,,2026-01-02 10:00:00+00:00,2026-01-02 10:35:00+00:00
173,2026-01-02T08:00:00Z,s-00007-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:00:00Z,1,s-00007,sensor-central,4.61,4.8.1,,2026-01-02 08:00:00+00:00,2026-01-02 11:00:00+00:00
174,2026-01-02T08:00:00Z,s-00007-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:00:00Z,1,s-00007,sensor-central,4.61,4.8.1,,2026-01-02 08:00:00+00:00,2026-01-02 11:00:00+00:00
175,2026-01-02T11:00:00Z,s-00008-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:01:00Z,1,s-00008,sensor-coast,4.184,4.8.1,,2026-01-02 11:00:00+00:00,2026-01-02 11:01:00+00:00
176,2026-01-02T11:00:00Z,s-00008-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:01:00Z,1,s-00008,sensor-coast,4.184,4.8.1,,2026-01-02 11:00:00+00:00,2026-01-02 11:01:00+00:00
177,2026-01-02T11:00:00Z,s-00009-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:01:00Z,1,s-00009,sensor-north,4.511,4.8.1,,2026-01-02 11:00:00+00:00,2026-01-02 11:01:00+00:00
178,2026-01-02T11:00:00Z,s-00011-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:02:00Z,1,s-00011,sensor-coast,4.124,4.8.1,,2026-01-02 11:00:00+00:00,2026-01-02 11:02:00+00:00
179,2026-01-02T11:00:00Z,s-00007-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T11:05:00Z,1,s-00007,sensor-central,4.119,4.8.1,,2026-01-02 11:00:00+00:00,2026-01-02 11:05:00+00:00
180,2026-01-02T11:00:00Z,s-00010-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T11:05:00Z,1,s-00010,sensor-central,4.42,4.7.9,,2026-01-02 11:00:00+00:00,2026-01-02 11:05:00+00:00
181,2026-01-02T03:00:00Z,s-00006-ticket,door_open,"{""firmware"":null}",2026-01-02T11:26:00Z,1,s-00006,ops-console,1.0,,,2026-01-02 03:00:00+00:00,2026-01-02 11:26:00+00:00
182,2026-01-02T12:00:00Z,s-00008-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T12:00:00Z,1,s-00008,sensor-coast,5.988,4.8.1,,2026-01-02 12:00:00+00:00,2026-01-02 12:00:00+00:00
183,2026-01-02T12:00:00Z,s-00010-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T12:00:00Z,1,s-00010,sensor-central,4.156,4.7.9,,2026-01-02 12:00:00+00:00,2026-01-02 12:00:00+00:00
184,2026-01-02T12:00:00Z,s-00011-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T12:00:00Z,1,s-00011,sensor-coast,3.747,4.8.1,,2026-01-02 12:00:00+00:00,2026-01-02 12:00:00+00:00
185,2026-01-02T12:00:00Z,s-00007-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T12:02:00Z,1,s-00007,sensor-central,5.101,4.8.1,,2026-01-02 12:00:00+00:00,2026-01-02 12:02:00+00:00
186,2026-01-02T12:00:00Z,s-00009-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T12:05:00Z,1,s-00009,sensor-north,4.873,4.8.1,,2026-01-02 12:00:00+00:00,2026-01-02 12:05:00+00:00
187,2026-01-02T10:00:00Z,s-00009-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:00:00Z,1,s-00009,sensor-north,4.592,4.8.1,,2026-01-02 10:00:00+00:00,2026-01-02 13:00:00+00:00
188,2026-01-02T13:00:00Z,s-00011-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:00:00Z,1,s-00011,sensor-coast,3.371,4.8.1,,2026-01-02 13:00:00+00:00,2026-01-02 13:00:00+00:00
189,2026-01-02T13:00:00Z,s-00011-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:00:00Z,1,s-00011,sensor-coast,3.371,4.8.1,,2026-01-02 13:00:00+00:00,2026-01-02 13:00:00+00:00
190,2026-01-02T05:00:00Z,s-00007-temp-08,temperature_c,"{""correction"":""calibrated"",""firmware"":""4.8.1""}",2026-01-02T13:02:00Z,2,s-00007,sensor-central,2.951,4.8.1,calibrated,2026-01-02 05:00:00+00:00,2026-01-02 13:02:00+00:00
191,2026-01-02T13:00:00Z,s-00008-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:02:00Z,1,s-00008,sensor-coast,4.524,4.8.1,,2026-01-02 13:00:00+00:00,2026-01-02 13:02:00+00:00
192,2026-01-02T13:00:00Z,s-00009-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:05:00Z,1,s-00009,sensor-north,5.912,4.8.1,,2026-01-02 13:00:00+00:00,2026-01-02 13:05:00+00:00
193,2026-01-02T13:00:00Z,s-00012-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T13:05:00Z,1,s-00012,sensor-north,3.667,4.8.1,,2026-01-02 13:00:00+00:00,2026-01-02 13:05:00+00:00
194,2026-01-02T14:00:00Z,s-00009-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T14:01:00Z,1,s-00009,sensor-north,6.165,4.8.1,,2026-01-02 14:00:00+00:00,2026-01-02 14:01:00+00:00
195,2026-01-02T14:00:00Z,s-00009-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T14:01:00Z,1,s-00009,sensor-north,6.165,4.8.1,,2026-01-02 14:00:00+00:00,2026-01-02 14:01:00+00:00
196,2026-01-02T14:00:00Z,s-00008-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T14:02:00Z,1,s-00008,sensor-coast,4.863,4.8.1,,2026-01-02 14:00:00+00:00,2026-01-02 14:02:00+00:00
197,2026-01-02T14:00:00Z,s-00012-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T14:02:00Z,1,s-00012,sensor-north,3.902,4.8.1,,2026-01-02 14:00:00+00:00,2026-01-02 14:02:00+00:00
198,2026-01-02T14:00:00Z,s-00010-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T14:05:00Z,1,s-00010,sensor-central,4.303,4.7.9,,2026-01-02 14:00:00+00:00,2026-01-02 14:05:00+00:00
199,2026-01-02T14:00:00Z,s-00011-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T14:35:00Z,1,s-00011,sensor-coast,4.053,4.8.1,,2026-01-02 14:00:00+00:00,2026-01-02 14:35:00+00:00
200,2026-01-02T15:00:00Z,s-00011-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:00:00Z,1,s-00011,sensor-coast,3.622,4.8.1,,2026-01-02 15:00:00+00:00,2026-01-02 15:00:00+00:00
201,2026-01-02T12:00:00Z,s-00012-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:00:00Z,1,s-00012,sensor-north,4.497,4.8.1,,2026-01-02 12:00:00+00:00,2026-01-02 15:00:00+00:00
202,2026-01-02T15:00:00Z,s-00012-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:01:00Z,1,s-00012,sensor-north,4.602,4.8.1,,2026-01-02 15:00:00+00:00,2026-01-02 15:01:00+00:00
203,2026-01-02T15:00:00Z,s-00013-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:01:00Z,1,s-00013,sensor-central,2.91,4.8.1,,2026-01-02 15:00:00+00:00,2026-01-02 15:01:00+00:00
204,2026-01-02T15:00:00Z,s-00008-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:02:00Z,1,s-00008,sensor-coast,4.808,4.8.1,,2026-01-02 15:00:00+00:00,2026-01-02 15:02:00+00:00
205,2026-01-02T15:00:00Z,s-00010-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T15:02:00Z,1,s-00010,sensor-central,3.954,4.7.9,,2026-01-02 15:00:00+00:00,2026-01-02 15:02:00+00:00
206,2026-01-02T16:00:00Z,s-00009-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T16:02:00Z,1,s-00009,sensor-north,7.871,4.8.1,,2026-01-02 16:00:00+00:00,2026-01-02 16:02:00+00:00
207,2026-01-02T13:00:00Z,s-00010-temp-07,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T16:00:00Z,1,s-00010,sensor-central,4.974,4.7.9,,2026-01-02 13:00:00+00:00,2026-01-02 16:00:00+00:00
208,2026-01-02T16:00:00Z,s-00011-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T16:01:00Z,1,s-00011,sensor-coast,3.77,4.8.1,,2026-01-02 16:00:00+00:00,2026-01-02 16:01:00+00:00
209,2026-01-02T15:00:00Z,s-00009-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T15:05:00Z,1,s-00009,sensor-north,7.186,4.8.1,,2026-01-02 15:00:00+00:00,2026-01-02 15:05:00+00:00
210,2026-01-02T16:00:00Z,s-00012-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T16:02:00Z,1,s-00012,sensor-north,4.68,4.8.1,,2026-01-02 16:00:00+00:00,2026-01-02 16:02:00+00:00
211,2026-01-02T16:00:00Z,s-00012-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T16:02:00Z,1,s-00012,sensor-north,4.68,4.8.1,,2026-01-02 16:00:00+00:00,2026-01-02 16:02:00+00:00
212,2026-01-02T16:00:00Z,s-00010-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T16:05:00Z,1,s-00010,sensor-central,4.82,4.7.9,,2026-01-02 16:00:00+00:00,2026-01-02 16:05:00+00:00
213,2026-01-02T16:00:00Z,s-00013-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T16:05:00Z,1,s-00013,sensor-central,3.754,4.8.1,,2026-01-02 16:00:00+00:00,2026-01-02 16:05:00+00:00
214,2026-01-02T17:00:00Z,s-00009-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T17:00:00Z,1,s-00009,sensor-north,9.025,4.8.1,,2026-01-02 17:00:00+00:00,2026-01-02 17:00:00+00:00
215,2026-01-02T17:00:00Z,s-00012-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T17:02:00Z,1,s-00012,sensor-north,4.088,4.8.1,,2026-01-02 17:00:00+00:00,2026-01-02 17:02:00+00:00
216,2026-01-02T17:00:00Z,s-00011-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T17:05:00Z,1,s-00011,sensor-coast,3.997,4.8.1,,2026-01-02 17:00:00+00:00,2026-01-02 17:05:00+00:00
217,2026-01-02T18:00:00Z,s-00011-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T18:01:00Z,1,s-00011,sensor-coast,5.151,4.8.1,,2026-01-02 18:00:00+00:00,2026-01-02 18:01:00+00:00
218,2026-01-02T18:00:00Z,s-00014-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T18:01:00Z,1,s-00014,sensor-coast,5.204,4.8.1,,2026-01-02 18:00:00+00:00,2026-01-02 18:01:00+00:00
219,2026-01-02T18:00:00Z,s-00009-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T18:05:00Z,1,s-00009,sensor-north,10.155,4.8.1,,2026-01-02 18:00:00+00:00,2026-01-02 18:05:00+00:00
220,2026-01-02T18:00:00Z,s-00010-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-01-02T18:05:00Z,1,s-00010,sensor-central,4.997,4.7.9,,2026-01-02 18:00:00+00:00,2026-01-02 18:05:00+00:00
221,2026-01-02T19:00:00Z,s-00012-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T19:00:00Z,1,s-00012,sensor-north,4.765,4.8.1,,2026-01-02 19:00:00+00:00,2026-01-02 19:00:00+00:00
222,2026-01-02T19:00:00Z,s-00014-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T19:01:00Z,1,s-00014,sensor-coast,3.676,4.8.1,,2026-01-02 19:00:00+00:00,2026-01-02 19:01:00+00:00
223,2026-01-02T19:00:00Z,s-00013-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T19:02:00Z,1,s-00013,sensor-central,4.257,4.8.1,,2026-01-02 19:00:00+00:00,2026-01-02 19:02:00+00:00
224,2026-01-02T19:00:00Z,s-00013-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T19:02:00Z,1,s-00013,sensor-central,4.257,4.8.1,,2026-01-02 19:00:00+00:00,2026-01-02 19:02:00+00:00
225,2026-01-02T19:00:00Z,s-00011-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-02T19:05:00Z,1,s-00011,sensor-coast,3.48,4.8.1,,2026-01-02 19:00:00+00:00,2026-01-02 19:05:00+00:00
